anime_id,title,format,episodes,duration,status,genres,average_score,popularity,studios
99000,Meiji Tokyo Renka,TV,12,25,FINISHED,"Drama, Romance, Supernatural",68,16359,TMS Entertainment
106568,BAKUMATSU Crisis,TV,12,25,FINISHED,Action,49,2936,Studio DEEN
101239,Ahiru no Sora,TV,50,24,FINISHED,"Drama, Sports",70,57100,"diomedéa, Sentai Filmworks, King Records, TV Tokyo, Kodansha, AT-X, DMM pictures, NAMU Animation"
108554,Special 7: Special Crime Investigation Unit,TV,12,24,FINISHED,"Action, Drama, Mystery, Psychological",56,13423,"Anima&Co. , Frontier Works, Hakuhodo DY Music & Pictures, KADOKAWA, Yomiuri TV Enterprise, Bandai Namco Arts, AT-X, SEGA Entertainment, Touyou Recording, arma bianca, NAZ"
109964,Uchitama?! Have you seen my Tama?,TV,11,23,FINISHED,"Comedy, Slice of Life",66,7659,"MAPPA, Lapin Track"
120851,Mr. Osomatsu 3rd season,TV,25,24,FINISHED,"Comedy, Slice of Life",72,7133,Studio Pierrot
111324,Ikebukuro West Gate Park,TV,12,24,FINISHED,"Drama, Mystery",65,40893,"Doga Kobo, AT-X, Movic, KADOKAWA, Bandai Namco Live Creative, Funimation, Legs, Nippon Columbia, Delfi Sound"
123081,Adults Dunno How to Love!,ONA,8,7,FINISHED,"Hentai, Romance",52,2897,"Ether Kitten, Studio Mausu, Suiseisha"
113652,HYPNOSISMIC -Division Rap Battle- Rhyme Anima,TV,13,24,FINISHED,"Action, Music, Sci-Fi",64,24441,"A-1 Pictures, Half H.P Studio, Aniplex, Dazed"
105244,TSUKIUTA. The Animation Season 2,TV,13,24,FINISHED,Music,63,2490,Children's Playground Entertainment
120859,Burning Kabaddi,TV,12,24,FINISHED,"Action, Drama, Sports",67,35276,"TMS Entertainment, TV Tokyo, domerica, Sotsu, Shogakukan-Shueisha Productions, Shogakukan, DMM pictures, Happinet"
113585,Skate-Leading Stars,TV,12,24,FINISHED,"Drama, Sports",62,14827,J.C.STAFF
19251,Uta no☆Prince-sama♪ Maji LOVE 2000%: Shining Star Xmas,SPECIAL,1,22,FINISHED,"Comedy, Romance",67,4740,"A-1 Pictures, Hakuhodo DY Music & Pictures"
17259,Kuroko no Basket: Oshaberi Shiyokka,SPECIAL,1,9,FINISHED,"Comedy, Sports",69,11482,Production I.G
15487,Kuroko's Basketball Specials,SPECIAL,9,4,FINISHED,"Comedy, Sports",72,13655,Production I.G
20684,Sekaiichi Hatsukoi: Valentine-hen,SPECIAL,1,15,FINISHED,"Comedy, Romance",73,6761,Studio DEEN
21235,Kuroko's Basketball: The Greatest Present,SPECIAL,1,23,FINISHED,"Comedy, Sports",78,18996,Production I.G
21790,Joker Game: Kuroneko Yoru no Bouken,SPECIAL,2,5,FINISHED,Mystery,62,3547,Production I.G
103924,Taisho Mebiusline Chicchaisan - You and I,SPECIAL,1,4,FINISHED,Supernatural,39,691,studio A-CAT
6115,Lupin the 3rd Vs Detective Conan,SPECIAL,1,105,FINISHED,"Action, Comedy, Mystery",75,9088,"Tokyo Movie Shinsha, Shogakukan, YTV, Discotek"
110851,Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter,SPECIAL,1,27,FINISHED,"Action, Fantasy, Supernatural",70,26615,"CloverWorks, Aniplex, DELiGHTWORKS, Notes"
100469,Granblue Fantasy: The Animation Special,SPECIAL,1,24,FINISHED,Fantasy,64,5796,A-1 Pictures
169908,GUSH 20th Anniversary special project: GUSH x Yamashita RIRI,SPECIAL,1,1,FINISHED,Romance,0,269,
175783,Uji ni wa Monogatari ga Aru,SPECIAL,1,6,FINISHED,"Slice of Life, Supernatural",65,1000,Kyoto Animation
180742,Fate/Grand Order 5th Anniversary Trailer,SPECIAL,1,2,FINISHED,"Comedy, Fantasy",59,306,A-1 Pictures
187225,LOS ANGELES LAKERS x ONE PIECE,SPECIAL,1,1,FINISHED,"Action, Comedy, Fantasy, Sports",76,3979,
187832,Meiji Yasuda Seimei 'MY Link Coordinator Aki no Tegami' Hen,SPECIAL,1,1,FINISHED,,0,49,Studio Chizu
189115,Aka no Kioku,SPECIAL,1,4,FINISHED,Slice of Life,62,385,Studio Durian
189383,Shimazu Seisakushou Sougyou 150 Shuunen Kinen Animation,SPECIAL,1,4,FINISHED,,0,80,Studio KAI
193907,Azur Lane: 3 Shuunen Kinen Anime PV,SPECIAL,1,2,FINISHED,,0,131,"MADHOUSE, Yostar"
196881,Fate/Grand Order - 10th Anniversary Movie,SPECIAL,1,2,FINISHED,,64,386,Andraft
197179,ONE PIECE in LOVE: ONE PIECE DAY’25 Festival Eve Special,SPECIAL,1,5,FINISHED,Comedy,59,748,Toei Animation
101337,W'z,TV,13,24,FINISHED,"Action, Music",48,7656,GoHands
164212,Girls Band Cry,TV,13,24,FINISHED,"Drama, Music, Slice of Life",83,58728,Toei Animation
114958,Crescent rise,MUSIC,1,6,FINISHED,Drama,65,1316,TRIGGER
169451,Ghost Dive,MUSIC,1,1,FINISHED,Supernatural,61,526,maxilla
169450,Telescope,MUSIC,1,5,FINISHED,Slice of Life,53,128,
168633,"Boku wa Konya, Deteiku",MUSIC,1,5,FINISHED,,50,141,
186586,"NEVER LOSE, MY RULE",MUSIC,1,2,FINISHED,,55,222,FLAT STUDIO
155841,Hidden Region,MUSIC,1,2,FINISHED,Mystery,62,398,FLAT STUDIO
103392,Nanatsu-iro REALiZE,MUSIC,1,5,FINISHED,,60,823,"MAPPA, Lantis, Bandai Namco Online"
103417,NO DOUBT,MUSIC,1,4,FINISHED,Action,67,1212,
114434,Mr.AFFECTiON,MUSIC,1,4,FINISHED,,65,803,Orange
103394,MONSTER GENERATiON,MUSIC,1,2,FINISHED,,59,1145,"NAZ, Bandai Namco Online, geechs, Lantis"
103948,WiSH VOYAGE,MUSIC,1,3,FINISHED,,64,1030,Kamikaze Douga
125274,DiSCOVER THE FUTURE,MUSIC,1,3,FINISHED,,62,547,Kamikaze Douga
150848,HELLO CALLiNG,MUSIC,1,2,FINISHED,,59,317,FLAT STUDIO
148816,Period Color,MUSIC,1,2,FINISHED,,58,303,FLAT STUDIO
103393,RESTART POiNTER,MUSIC,1,3,FINISHED,,62,1132,
155843,THE POLiCY,MUSIC,1,3,FINISHED,,63,461,TROYCA
155276,WONDER LiGHT,MUSIC,1,4,FINISHED,,63,417,Kamikaze Douga
103395,DIAMOND FUSION,MUSIC,1,4,FINISHED,,65,1195,"Kamikaze Douga, Lantis"
103397,DAYBREAK INTERLUDE,MUSIC,1,6,FINISHED,,61,956,bones
103398,Leopard Eyes,MUSIC,1,5,FINISHED,,58,1105,NAZ
159107,Reunion,MUSIC,1,5,FINISHED,,61,386,KAMITSUBAKI RECORD
185682,VORTEX,MUSIC,1,3,FINISHED,,60,332,"TriF studio, Pony Canyon"
184896,Hongami Precious Moment,MUSIC,1,4,FINISHED,,54,247,
185576,START AGAIN,MUSIC,1,2,FINISHED,,58,271,
184651,Gyoukou Chronicle,MUSIC,1,4,FINISHED,,57,200,
184641,ENDLESS FES,MUSIC,1,3,FINISHED,,0,121,
184640,Tori To Re:TreaT,MUSIC,1,3,FINISHED,,54,157,
166214,Fools Fools Fools,MUSIC,1,3,FINISHED,,62,575,
174934,HoloHawk,MUSIC,1,3,FINISHED,,58,287,
183520,flower rhapsody,MUSIC,1,4,FINISHED,,67,433,Studio KAI
188973,Kirameku Bansoukou,MUSIC,1,3,FINISHED,,55,163,
188943,Mecha Mecha Charisma,MUSIC,1,6,FINISHED,Comedy,0,115,Dazed
189085,One Week Charisma,MUSIC,1,5,FINISHED,Comedy,0,81,Dazed
189509,Otsucharisma! Bounenkai,MUSIC,1,4,FINISHED,Comedy,0,77,Dazed
189425,Lunatic Wars,MUSIC,1,6,FINISHED,"Action, Comedy",0,115,
191361,Crz Love,MUSIC,1,3,FINISHED,,60,169,"TROYCA, Bandai Namco Online"
191308,Hitotte Tada no Tsutsujanai desu ka,MUSIC,1,4,FINISHED,,0,159,
191059,Charisma Jamboree,MUSIC,1,5,FINISHED,Comedy,0,106,Dazed
192298,Charisma in Da House,MUSIC,1,5,FINISHED,Comedy,0,93,Dazed
190325,Charisma Picnic,MUSIC,1,4,FINISHED,Comedy,0,102,Dazed
192383,Sham'ing,MUSIC,1,2,FINISHED,,0,69,Rejet
145919,Amagami,MUSIC,1,4,FINISHED,"Fantasy, Mystery, Supernatural",58,362,
192609,Distortion to Houyou,MUSIC,1,3,FINISHED,,0,101,
194229,Charisma Pizza Party,MUSIC,1,4,FINISHED,Comedy,0,87,Dazed
194945,Charisma Sabira,MUSIC,1,3,FINISHED,Comedy,0,85,Dazed
139094,Furusato,MUSIC,1,2,FINISHED,,0,61,NHK
114761,A-RA-SHI : Reborn,MUSIC,1,4,FINISHED,"Action, Adventure, Comedy",56,783,Toei Animation
139097,Kite,MUSIC,1,2,FINISHED,,48,265,NHK
195457,「unravel」×『Tokyo Ghoul』TV Animation 10th Anniversary Collaboration MV,MUSIC,1,4,FINISHED,,79,1334,"Studio Pierrot, STEREOTYPE Inc."
195187,Champagne Night Fever,MUSIC,1,3,FINISHED,,0,84,
180814,Violet!?,MUSIC,1,3,FINISHED,Psychological,53,148,
195845,Ghost Avenue,MUSIC,1,3,FINISHED,"Horror, Slice of Life, Supernatural",67,264,
176908,Insomnia,MUSIC,1,4,FINISHED,"Psychological, Supernatural",73,781,
159110,Fight Song,MUSIC,1,5,FINISHED,"Action, Supernatural",78,3450,
126898,Shinkai,MUSIC,1,4,FINISHED,Psychological,74,3144,
118857,How to Eat Life,MUSIC,1,4,FINISHED,Supernatural,78,4545,
112381,raison d'etre,MUSIC,1,4,FINISHED,Action,76,4110,ENISHIYA
196283,Hihifoo,MUSIC,1,3,FINISHED,,59,338,Hurray!
196568,Koiboshi Perico,MUSIC,1,5,FINISHED,,0,66,
196694,Suki-Suki Diesuki Chou Ayeshiteru,MUSIC,1,5,FINISHED,Supernatural,68,616,SANZIGEN
196864,Tottemo Carichuma,MUSIC,1,3,FINISHED,Comedy,0,62,Dazed
251,Kyo Kara Maoh! - God (?) Save Our King!,TV,78,25,FINISHED,"Adventure, Comedy, Fantasy",70,18240,"Studio DEEN, NHK"
337,Psychic Academy,ONA,24,11,FINISHED,"Comedy, Romance, Supernatural",55,1983,"Starchild Records, GANSIS, E&G Films"
1050,Bobobo-bo Bo-bobo,TV,76,25,FINISHED,"Adventure, Comedy, Sci-Fi",71,20200,"Toei Animation, Avex Entertainment, Dentsu, TV Asahi, Viz Media, Discotek"
2603,Mushi-Uta,TV,12,24,FINISHED,"Action, Fantasy, Sci-Fi",61,3021,"WOWOW, Beat Frog, Broccoli, Studio Tulip, Rakuonsha, ZEXCS"
11103,Busou Shinki: Moon Angel,ONA,10,5,FINISHED,"Action, Mecha, Sci-Fi",61,3148,"TNK, Kinema Citrus"
11241,Brave 10,TV,12,24,FINISHED,"Action, Adventure",62,21690,"TMS Entertainment, Media Factory, NIS America Inc., Studio Saki Makura"
13145,Cardfight!! Vanguard Asia Circuit,TV,39,24,FINISHED,"Action, Adventure, Fantasy",65,5778,"TV Tokyo, Dentsu, Sotsu, TMS Entertainment"
15377,Samurai Bride,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Romance",63,19164,"Arms, Genco, Lantis, Sentai Filmworks, Hobby Japan"
15883,Fantasista Doll,TV,12,23,FINISHED,"Action, Fantasy, Sci-Fi",57,6708,"Hoods Entertainment, Sentai Filmworks, Amber Film Works"
21648,Aikatsu Stars!,TV,50,24,FINISHED,"Comedy, Music",76,6715,Bandai Namco Pictures
97636,Akiba's Trip the Animation,TV,13,24,FINISHED,"Action, Comedy, Ecchi, Fantasy, Supernatural",61,35379,"GONZO, TOKYO MX, bilibili, DLE, AT-X, Docomo Anime Store, Studio Mausu, GONZO"
20635,Dragon Ball Z Kai: The Final Chapters,TV,69,24,FINISHED,"Action, Adventure, Comedy",76,49795,"Toei Animation, Funimation"
99390,How to Keep a Mummy,TV,12,24,FINISHED,"Comedy, Slice of Life, Supernatural",72,38055,"8-bit, ONE MUSIC, TBS"
16526,Ranpou,TV,21,25,FINISHED,Comedy,52,465,"NAS, Fuji TV"
101161,Mr. Tonegawa: Middle Management Blues,TV,24,23,FINISHED,"Comedy, Drama, Psychological",69,14721,"MADHOUSE, VAP, Sentai Filmworks, Nippon Television Network"
99629,Angels of Death,TV,12,24,FINISHED,"Action, Adventure, Horror, Psychological, Thriller",67,203608,"J.C.STAFF, Kadokawa Shoten"
102351,Tokyo Ghoul:re 2,TV,12,24,FINISHED,"Action, Horror, Mystery, Psychological, Supernatural",62,218107,"Studio Pierrot, Marvelous Entertainment, Studio Pierrot, TC Entertainment"
101316,IRODUKU: The World in Colors,TV,13,24,FINISHED,"Drama, Romance, Slice of Life, Supernatural",73,92685,"P.A.WORKS, infinite"
114811,Digimon Adventure:,TV,67,23,FINISHED,"Action, Adventure, Fantasy, Sci-Fi",62,20923,"Toei Animation, Fuji TV, Yomiuri Advertising, Studio Gallop"
112325,Shadowverse,TV,48,24,FINISHED,Fantasy,52,7030,"ZEXCS, Sonilude, Cygames, TV Tokyo"
111965,Peter Grill and the Philosopher's Time,TV_SHORT,12,12,FINISHED,"Comedy, Ecchi, Fantasy",52,55622,"WolfsBane, Sentai Filmworks"
124675,Osamake: Romcom Where The Childhood Friend Won't Lose,TV,12,24,FINISHED,"Comedy, Romance",58,80245,"Doga Kobo, Delfi Sound, Mukuo Studio, KADOKAWA"
132,GetBackers,TV,49,24,FINISHED,"Action, Comedy, Drama, Mystery",71,19072,"Studio DEEN, TBS, Kodansha, Rondo Robe, Rakuonsha, Sentai Filmworks"
223,Dragon Ball,TV,153,25,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",78,214361,"Toei Animation, Funimation, Fuji TV"
738,Marchen Awakens Romance,TV,102,24,FINISHED,"Action, Adventure, Comedy, Fantasy",67,9835,"TV Tokyo, Shogakukan-Shueisha Productions, SynergySP, Viz Media, A Line"
1074,NARUTO: Narutimate Hero 3: Tsui ni Gekitotsu! Jounin VS Genin!! Musabetsu Dairansen Taikai Kaisai!!,OVA,1,27,FINISHED,"Adventure, Comedy",63,14788,Studio Pierrot
1121,Pokémon: Jirachi Wish Maker,MOVIE,1,81,FINISHED,"Action, Adventure, Comedy, Drama, Fantasy",65,25734,"TV Tokyo, OLM, Shogakukan-Shueisha Productions, 4Kids Entertainment, Miramax Films"
1525,Pokémon: The Legend of Thunder!,SPECIAL,1,69,FINISHED,"Action, Adventure, Comedy, Fantasy",65,6925,"OLM, 4Kids Entertainment"
1527,Pokémon: The Mastermind of Mirage Pokémon,SPECIAL,1,42,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",63,12111,"OLM, Viz Media, The Pokemon Company International"
1817,DearS: Is It A Golden Ball?,SPECIAL,1,23,FINISHED,"Comedy, Ecchi, Romance, Sci-Fi",61,4200,Hal Film Maker
2123,DIGITAL MONSTER X-evolution,MOVIE,1,80,FINISHED,"Action, Adventure, Fantasy, Sci-Fi",64,4967,"Toei Animation, Bandai"
2589,Black Cat: The Distant Cat,OVA,1,24,FINISHED,"Action, Comedy",65,3546,"GONZO, GDH"
2606,Digimon Savers THE MOVIE: Kyuukyoku Power! Burst Mode Hatsudou!!,MOVIE,1,20,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",59,3087,Toei Animation
2970,Night Wizard The ANIMATION,TV,13,25,FINISHED,"Adventure, Fantasy",61,5347,Hal Film Maker
3269,.hack//G.U. Trilogy,MOVIE,1,93,FINISHED,"Action, Fantasy, Sci-Fi",67,5539,"Bandai Visual, CyberConnect2, Hanabee Entertainment, Funimation"
4026,Pokémon: Giratina and the Sky Warrior,MOVIE,1,96,FINISHED,"Action, Adventure, Fantasy",67,25586,"OLM, The Pokemon Company International, Universal Studios"
4134,Naruto Shippuden: Konoha Gakuen - Special,SPECIAL,1,8,FINISHED,Comedy,65,11226,Bandai
4262,Koihime†Musou,TV,12,25,FINISHED,"Action, Adventure, Ecchi, Fantasy",63,9738,"Doga Kobo, Sentai Filmworks"
5079,Black God,TV,23,23,FINISHED,Action,70,22364,"Sunrise, NYAV Post, TV Asahi, Discotek"
6112,Shin Koihime Musou,TV,12,25,FINISHED,"Comedy, Ecchi, Fantasy",64,6010,"Marvelous Entertainment, Doga Kobo, Sentai Filmworks"
7695,Pokémon: Zoroark—Master of Illusions,MOVIE,1,96,FINISHED,"Action, Adventure, Fantasy",66,21694,"OLM, Viz Media, The Pokemon Company International, Takara Tomy"
8057,Shin Koihime Musou: Otome Tairan,TV,12,25,FINISHED,"Adventure, Comedy, Ecchi, Fantasy",64,4350,"Doga Kobo, Sentai Filmworks, PRA, Jumondou"
8624,Digimon Fusion,TV,30,25,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",63,10931,Toei Animation
9347,FORTUNE ARTERIAL: Akai Yakusoku - Tadoritsuita Basho,OVA,1,24,FINISHED,"Comedy, Fantasy, Romance",63,5103,"feel., ZEXCS"
9539,Cardfight Vanguard,TV,65,24,FINISHED,"Action, Adventure, Fantasy",67,11995,"Dentsu, Sotsu, TMS Entertainment, Studio Saki Makura, TV Aichi"
10049,Nura: Rise of the Yokai Clan - Demon Capital,TV,24,23,FINISHED,"Action, Supernatural",77,25566,"Studio DEEN, Viz Media"
10073,The Qwaser of Stigmata II,TV,12,24,FINISHED,"Action, Ecchi, Supernatural",57,24066,"Hoods Entertainment, Sentai Filmworks"
10444,Digimon Xros Wars: The Evil Death Generals and the Seven Kingdoms,TV,24,25,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",67,6672,Toei Animation
10465,Manyu Scroll,TV,12,24,FINISHED,"Action, Comedy, Ecchi",57,19856,Hoods Entertainment
11079,Kill Me Baby,TV,13,24,FINISHED,Comedy,66,30690,"J.C.STAFF, Pony Canyon, TBS, Magic Capsule, Sentai Filmworks, Pony Canyon Enterprise"
11385,Digimon Xros Wars: The Young Hunters Who Leapt Through Time,TV,25,25,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",60,6218,Toei Animation
11793,Tamayura: hitotose - Attakai Kaze no Omoide Nanode,SPECIAL,1,24,FINISHED,"Comedy, Slice of Life",73,3345,TYO Animations
11933,The Ambition of Oda Nobuna,TV,12,24,FINISHED,"Action, Comedy, Drama, Romance",70,56042,"MADHOUSE, Pony Canyon, AT-X, Studio Gokumi, KLOCKWORX, SoftBank Creative Corp."
12505,C3: Outdoor School Confusion,SPECIAL,1,30,FINISHED,"Action, Comedy, Ecchi, Supernatural",62,6267,"Funimation, SILVER LINK."
12729,High School DxD OVA,OVA,2,23,FINISHED,"Comedy, Ecchi, Fantasy, Romance",68,59296,"Genco, Lantis, TNK, AT-X"
12857,Star Driver THE MOVIE,MOVIE,1,150,FINISHED,"Action, Mecha",64,3572,"bones, Aniplex"
13357,High School DxD: Fantasy Jiggles Unleashed,SPECIAL,6,4,FINISHED,"Comedy, Ecchi, Romance",68,45720,"Genco, Funimation, Lantis, TNK"
13939,Accel World EX,OVA,2,26,FINISHED,"Action, Romance, Sci-Fi",67,24730,Sunrise
14527,Medaka Box Abnormal,TV,12,24,FINISHED,"Action, Comedy",71,29498,"Gainax, TV Tokyo, Lantis, Sentai Filmworks, Asahi Production, Hakoniwa Academy Student Council"
15535,Yumekuri,OVA,1,6,FINISHED,Supernatural,50,2374,diomedéa
17020,Da Capo III Special,SPECIAL,1,23,FINISHED,"Drama, Music, Romance",61,1588,Kazami Gakuen Koushiki Douga-bu
18121,Teekyuu 2,TV_SHORT,12,2,FINISHED,"Comedy, Slice of Life, Sports",65,11898,"MAPPA, Earth Star Entertainment, DAX Production, Millepensee"
98251,AHO-GIRL,TV_SHORT,12,13,FINISHED,"Comedy, Romance",64,119146,"diomedéa, King Records"
99638,Alice or Alice,TV_SHORT,12,3,FINISHED,"Comedy, Slice of Life",49,11497,"EMT Squared, Kadokawa Shoten"
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,SPECIAL,1,32,FINISHED,"Action, Comedy, Supernatural",68,18857,Brain's Base
21319,AOKANA: Four Rhythm Across the Blue,TV,12,24,FINISHED,"Drama, Sci-Fi, Sports",63,33887,"GONZO, AT-X, DLE, Pony Canyon, MediaNet, Crunchyroll, NBCUniversal Entertainment Japan"
21677,elDLIVE,TV,12,24,FINISHED,"Action, Sci-Fi",55,10787,Studio Pierrot
21851,Armed Girl's Machiavellism,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Romance",65,90042,"SILVER LINK., Sentai Filmworks, Madman Entertainment"
21126,Chaos;Child,TV,13,23,FINISHED,"Horror, Mystery, Psychological, Sci-Fi, Supernatural",59,30981,"SILVER LINK., Glovision, MAGES., Nitroplus"
20472,Hyperdimension Neptunia: The Eternity (True Ending) Promised,OVA,1,24,FINISHED,"Action, Comedy, Fantasy, Mahou Shoujo",68,9411,"Frontier Works, Idea Factory, David Production, Funimation"
21563,Clockwork Planet,TV,12,25,FINISHED,"Drama, Ecchi, Fantasy, Romance, Sci-Fi",58,38154,Xebec
15037,Corpse Party,OVA,4,29,FINISHED,"Horror, Mystery, Supernatural",58,82058,"Asread, MAGES., Studio Mausu, Media Factory, Movic, Maiden Japan"
21059,Danchigai,TV_SHORT,12,4,FINISHED,"Comedy, Slice of Life",62,26744,"DAX Production, Dream Creation, Creators in Pack"
21596,Digimon Adventure tri. Chapter 3: Confession,MOVIE,1,105,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",73,16342,Toei Animation
97734,Digimon Adventure tri. Chapter 4: Loss,MOVIE,1,82,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",69,14496,Toei Animation
98402,Digimon Adventure tri. Chapter 5: Coexistance,MOVIE,1,120,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",68,13361,Toei Animation
100181,Digimon Adventure tri. Chapter 6: Our Future,MOVIE,1,98,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",69,12725,Toei Animation
21175,Dragon Ball Super,TV,131,24,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",73,199419,"Toei Animation, Funimation, Fujipacific Music, Yomiko Advertising, Fuji TV, Victor Entertainment, Nippon Columbia"
21676,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,TV,12,25,FINISHED,"Action, Adventure, Comedy, Fantasy",67,90136,J.C.STAFF
10260,Legend of the Heroes: Trails in the Sky,OVA,2,43,FINISHED,"Action, Adventure, Fantasy",59,5146,"Kinema Citrus, Sentai Filmworks, Nihon Falcom, Bushiroad, Hakuhodo DY Music & Pictures"
21379,Fate/kaleid liner Prisma☆Illya 3rei!!,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo",73,35302,SILVER LINK.
99714,Gintama.: Slip Arc,TV,13,24,FINISHED,"Action, Comedy, Drama, Sci-Fi",82,50386,"Bandai Namco Pictures, Aniplex"
100784,Gintama.: Silver Soul Arc,TV,12,24,FINISHED,"Action, Comedy, Drama, Sci-Fi",86,56924,"Bandai Namco Pictures, Aniplex"
21588,Gintama: Love Incense Arc,OVA,2,26,FINISHED,Comedy,80,20509,Bandai Namco Pictures
99732,Gundam Build Fighters: GM's Counterattack,ONA,1,32,FINISHED,"Action, Mecha, Sci-Fi",68,3536,Sunrise
97863,My First Girlfriend is a Gal,TV,10,23,FINISHED,"Comedy, Ecchi, Romance, Slice of Life",59,132644,"NAZ, MAGES., Glovision"
21573,High School DxD BorN: Yomigaeranai Fushichou,OVA,1,23,FINISHED,"Action, Comedy, Ecchi, Fantasy",70,32458,TNK
21103,"High School DxD NEW OVA Oppai, Tsutsumimasu!",OVA,1,24,FINISHED,"Comedy, Ecchi, Fantasy",68,39288,Genco
20518,JINSEI - Life Consulting,TV,13,24,FINISHED,Slice of Life,61,16839,feel.
19685,If Her Flag Breaks,TV,13,24,FINISHED,"Comedy, Romance",59,42975,"Hoods Entertainment, KLOCKWORX"
20039,Kill Me Baby OVA,OVA,1,27,FINISHED,Comedy,67,4591,
98580,Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up),OVA,1,24,FINISHED,"Comedy, Fantasy, Romance, Slice of Life",76,72757,"Kyoto Animation, Pony Canyon, Lantis, ABC Animation"
98320,LOVE and LIES,TV,12,24,FINISHED,"Drama, Romance",61,107421,"LIDENFILMS, Sentai Filmworks, Frontier Works, Pony Canyon, Kodansha, Hakuhodo DY Music & Pictures, Memory-Tech, Amuse, Ultra Super Pictures, DeNA, A-Sketch, Animatic"
21243,Komori-san Can't Decline!,TV_SHORT,12,2,FINISHED,"Comedy, Slice of Life",60,20333,"Artland, DAX Production, Genco"
97985,Koro Sensei Quest!,ONA,12,10,FINISHED,"Adventure, Comedy, Fantasy",67,14674,Lerche
18195,Little Busters! Refrain,TV,13,24,FINISHED,"Drama, Mystery, Supernatural",80,34177,"J.C.STAFF, Key, Sentai Filmworks, Warner Bros. Japan, Visual Arts"
17549,Non Non Biyori,TV,12,24,FINISHED,Slice of Life,78,114411,"Media Factory, SILVER LINK., Sentai Filmworks, AT-X, Lantis, Sony Music Communications, TV Tokyo, Kadokawa Shoten"
20694,Non Non Biyori Repeat,TV,12,24,FINISHED,Slice of Life,81,53317,"SILVER LINK., Lantis, Sentai Filmworks, TV Tokyo"
21568,"Nora, Princess, and Stray cat.",TV_SHORT,12,4,FINISHED,"Comedy, Ecchi",50,11420,"DMM.futureworks, W-Toon Studio"
21472,Please tell me! Galko-chan,TV_SHORT,12,8,FINISHED,"Comedy, Slice of Life",67,43815,feel.
21248,Persona 3 the Movie: #4 Winter of Rebirth,MOVIE,1,105,FINISHED,"Action, Adventure, Drama, Psychological, Sci-Fi, Supernatural",80,21824,"A-1 Pictures, Atlus, Yomiko Advertising, Movic, Hakuhodo DY Music & Pictures, Aniplex"
21434,Persona 4 the Golden Animation: Thank you Mr. Accomplice,SPECIAL,1,16,FINISHED,"Action, Mystery, Sci-Fi, Supernatural, Thriller",62,4280,A-1 Pictures
21432,Persona 5 The Animation -the Day Breakers-,SPECIAL,1,24,FINISHED,"Action, Fantasy, Supernatural",68,16246,"A-1 Pictures, Aniplex, Atlus"
10711,Plastic Elder Sister,ONA,12,2,FINISHED,"Comedy, Ecchi",68,49104,TYO Animations
97665,Rewrite: Moon and Terra,TV,11,24,FINISHED,"Action, Drama, Mystery, Romance, Supernatural",68,24822,"8-bit, Aniplex, Mainichi Broadcasting System, Visual Arts, Movic, Magic Capsule, ASCII Media Works, Bushiroad, TOKYO MX, BS11, Lawson Entertainment"
21804,The Disastrous Life of Saiki K.,TV_SHORT,120,5,FINISHED,"Comedy, Slice of Life, Supernatural",83,324997,"J.C.STAFF, EGG FIRM"
15771,Saint☆Onii-san,MOVIE,1,89,FINISHED,"Comedy, Slice of Life, Supernatural",75,27734,"Aniplex, A-1 Pictures, Kodansha, Toho"
15963,Student Council's Holidays,OVA,1,24,FINISHED,Comedy,69,5316,
21715,Scorching Ping Pong Girls,TV,12,24,FINISHED,Sports,69,16462,Kinema Citrus
101924,Food Wars! The Third Plate: Erina at Polar Star Dormitory,OVA,1,23,FINISHED,"Drama, Ecchi",72,27058,J.C.STAFF
21815,Strike the Blood Second,OVA,8,25,FINISHED,"Action, Ecchi, Fantasy, Supernatural",67,46774,SILVER LINK.
21757,The Moment You Fall in Love,MOVIE,1,63,FINISHED,"Drama, Romance, Slice of Life",68,34249,Qualia Animation
100762,Love To-LIE-Angle,TV_SHORT,12,4,FINISHED,"Comedy, Ecchi, Slice of Life",52,19986,Creators in Pack
20704,Anti-Magic Academy: The 35th Test Platoon,TV,12,24,FINISHED,"Action, Ecchi, Fantasy, Romance",64,68120,"SILVER LINK., MAGES."
